customer_id,age,gender,city_tier,employment_type,loan_amount_requested,credit_score,stage_applied,stage_docs_submitted,stage_credit_checked,stage_approved,stage_disbursed
1619,58,Female,Tier 2,Salaried,953448,794,1,1,1,0,0
1620,26,Male,Tier 3,Salaried,1754733,837,1,0,0,0,0
1621,59,Male,Tier 1,Business,1793825,615,1,1,1,0,0
1622,35,Male,Tier 1,Salaried,507606,702,1,1,1,0,0
1623,46,Male,Tier 2,Salaried,1505386,740,1,0,0,0,0
1624,41,Female,Tier 1,Salaried,1670618,767,1,1,1,0,0
1625,23,Male,Tier 3,Salaried,823732,703,1,1,1,1,1
1626,27,Female,Tier 1,Self-Employed,1152215,826,1,1,0,0,0
1627,38,Male,Tier 3,Business,1302874,631,1,1,1,1,1
1628,46,Female,Tier 2,Business,62669,770,1,1,1,1,1
1629,49,Female,Tier 1,Salaried,965671,829,1,0,0,0,0
1630,23,Male,Tier 1,Salaried,396653,660,0,0,0,0,0
1631,56,Male,Tier 2,Salaried,202157,641,0,0,0,0,0
1632,58,Female,Tier 2,Self-Employed,78787,561,1,0,0,0,0
1633,26,Female,Tier 1,Salaried,271692,688,1,1,1,1,1
1634,22,Male,Tier 3,Salaried,336195,704,1,1,0,0,0
1635,33,Male,Tier 1,Business,1809502,572,1,1,1,1,1
1636,57,Female,Tier 2,Salaried,1149191,769,1,0,0,0,0
1637,44,Female,Tier 2,Salaried,782450,786,1,1,1,1,1
1638,52,Male,Tier 1,Salaried,757622,802,1,1,1,0,0
1639,32,Male,Tier 3,Salaried,1832826,732,1,1,1,0,0
1640,31,Male,Tier 1,Salaried,169123,747,1,1,1,0,0
1641,24,Female,Tier 1,Salaried,1516536,719,1,1,1,0,0
1642,35,Male,Tier 1,Salaried,440958,672,1,1,0,0,0
1643,37,Female,Tier 2,Salaried,67945,583,1,0,0,0,0
1644,31,Male,Tier 2,Self-Employed,795139,552,1,1,1,0,0
1645,50,Male,Tier 2,Salaried,426279,555,0,0,0,0,0
1646,31,Female,Tier 1,Self-Employed,302565,651,1,1,0,0,0
1647,33,Female,Tier 1,Salaried,809950,741,1,0,0,0,0
1648,51,Female,Tier 3,Salaried,205299,562,1,1,1,0,0
1649,22,Male,Tier 1,Business,798644,585,0,0,0,0,0
1650,26,Female,Tier 3,Salaried,1443214,619,0,0,0,0,0
1651,41,Female,Tier 1,Salaried,1537322,838,1,1,1,1,1
1652,29,Male,Tier 3,Business,1151744,654,0,0,0,0,0
1653,33,Male,Tier 1,Salaried,126086,753,1,1,1,1,1
1654,22,Male,Tier 2,Salaried,1032599,604,1,1,1,0,0
1655,41,Male,Tier 1,Salaried,1744779,656,1,1,0,0,0
1656,49,Female,Tier 1,Self-Employed,1954568,690,1,1,1,0,0
1657,58,Male,Tier 1,Business,1130348,774,1,1,1,0,0
1658,58,Female,Tier 1,Salaried,451938,585,0,0,0,0,0
1659,33,Male,Tier 1,Salaried,231214,682,1,1,1,1,1
1660,58,Female,Tier 2,Salaried,641944,574,1,1,1,1,1
1661,49,Male,Tier 2,Salaried,1456345,586,1,0,0,0,0
1662,36,Male,Tier 3,Salaried,136884,568,1,1,1,0,0
1663,27,Male,Tier 2,Salaried,1215705,584,1,1,1,1,0
1664,41,Male,Tier 2,Salaried,186949,555,1,1,1,1,1
1665,35,Female,Tier 2,Salaried,552240,748,1,1,1,1,1
1666,23,Male,Tier 2,Business,855336,583,1,1,1,1,1
1667,30,Female,Tier 2,Salaried,398472,605,1,1,1,0,0
1668,58,Male,Tier 3,Salaried,1583365,805,1,0,0,0,0
1669,41,Male,Tier 1,Salaried,1312519,760,1,0,0,0,0
1670,47,Male,Tier 1,Business,1703059,646,1,1,1,0,0
1671,50,Female,Tier 2,Self-Employed,1259332,831,1,1,1,1,1
1672,22,Female,Tier 1,Self-Employed,1951508,790,1,1,1,1,1
1673,56,Male,Tier 3,Salaried,1657766,719,1,0,0,0,0
1674,27,Male,Tier 3,Self-Employed,1938614,843,1,0,0,0,0
1675,58,Male,Tier 1,Salaried,1746438,776,0,0,0,0,0
1676,26,Female,Tier 1,Salaried,281620,676,1,1,0,0,0
1677,54,Female,Tier 2,Salaried,85571,829,1,1,1,1,1
1678,35,Male,Tier 2,Self-Employed,905879,570,1,1,1,1,1
1679,33,Female,Tier 1,Self-Employed,126752,795,0,0,0,0,0
1680,41,Male,Tier 2,Business,510160,639,1,1,1,1,1
1681,45,Female,Tier 2,Business,923589,555,1,1,1,1,1
1682,55,Male,Tier 1,Salaried,791873,815,1,1,0,0,0
1683,46,Female,Tier 1,Salaried,259803,646,1,1,1,1,1
1684,50,Male,Tier 3,Salaried,1797874,699,1,0,0,0,0
1685,52,Female,Tier 1,Business,631491,629,0,0,0,0,0
1686,44,Female,Tier 3,Salaried,632093,566,1,1,1,0,0
1687,59,Female,Tier 2,Business,287039,687,1,0,0,0,0
1688,41,Female,Tier 2,Salaried,289185,689,1,1,1,0,0
1689,44,Female,Tier 3,Salaried,122649,589,1,1,1,1,1
1690,37,Male,Tier 3,Salaried,966726,717,1,1,1,1,1
1691,29,Male,Tier 1,Salaried,90910,623,1,1,1,0,0
1692,42,Male,Tier 1,Business,1514553,623,1,1,1,0,0
1693,22,Female,Tier 3,Salaried,337136,599,1,0,0,0,0
1694,29,Male,Tier 2,Salaried,1308962,559,1,1,1,1,1
1695,50,Female,Tier 1,Salaried,923953,652,1,1,1,1,1
1696,53,Female,Tier 3,Salaried,1154024,848,1,0,0,0,0
1697,59,Male,Tier 1,Salaried,1692767,653,1,1,1,1,1
1698,26,Male,Tier 1,Salaried,1012951,839,0,0,0,0,0
1699,43,Male,Tier 1,Business,322930,829,1,1,1,1,1
1700,55,Male,Tier 2,Salaried,1734180,691,0,0,0,0,0
1701,22,Male,Tier 2,Salaried,616994,846,1,1,0,0,0
1702,47,Male,Tier 1,Salaried,946429,719,1,0,0,0,0
1703,31,Female,Tier 1,Salaried,1620442,562,1,1,1,1,1
1704,51,Female,Tier 1,Salaried,539660,706,0,0,0,0,0
1705,39,Male,Tier 2,Salaried,1961595,723,1,0,0,0,0
1706,38,Male,Tier 1,Salaried,1331930,711,1,1,1,0,0
1707,47,Male,Tier 3,Self-Employed,1376331,681,1,1,0,0,0
1708,29,Female,Tier 1,Salaried,1365210,577,1,0,0,0,0
1709,33,Female,Tier 3,Self-Employed,1619429,632,0,0,0,0,0
1710,48,Male,Tier 1,Business,1410724,818,1,1,1,1,1
1711,29,Male,Tier 3,Salaried,503850,800,1,0,0,0,0
1712,46,Female,Tier 1,Salaried,146849,655,0,0,0,0,0
1713,25,Female,Tier 1,Salaried,1227789,810,1,0,0,0,0
1714,54,Male,Tier 3,Salaried,1760313,563,1,0,0,0,0
1715,22,Female,Tier 3,Self-Employed,322047,629,1,1,1,1,1
1716,40,Male,Tier 2,Self-Employed,1244215,709,1,1,1,0,0
1717,52,Male,Tier 2,Salaried,1318069,727,1,1,1,1,1
1718,37,Female,Tier 2,Salaried,1879341,704,1,0,0,0,0
1719,35,Female,Tier 3,Salaried,1876738,584,1,0,0,0,0
1720,26,Male,Tier 1,Salaried,863038,808,1,1,1,0,0
1721,47,Female,Tier 2,Self-Employed,697404,809,0,0,0,0,0
1722,49,Male,Tier 2,Salaried,526192,684,1,0,0,0,0
1723,23,Female,Tier 1,Salaried,707620,680,1,0,0,0,0
1724,27,Male,Tier 3,Self-Employed,1259915,630,1,0,0,0,0
1725,30,Female,Tier 1,Salaried,763729,608,1,1,1,0,0
1726,54,Female,Tier 1,Salaried,1541852,623,1,1,1,1,1
1727,46,Male,Tier 2,Salaried,66833,788,1,0,0,0,0
1728,34,Female,Tier 2,Salaried,165256,678,1,0,0,0,0
1729,30,Female,Tier 1,Self-Employed,1102074,687,1,1,1,1,1
1730,34,Female,Tier 1,Business,1486460,652,1,1,1,0,0
1731,52,Male,Tier 3,Salaried,246382,558,1,0,0,0,0
1732,32,Female,Tier 1,Business,1014233,781,1,0,0,0,0
1733,25,Female,Tier 2,Salaried,60518,648,1,1,1,1,1
1734,55,Male,Tier 2,Self-Employed,783397,767,1,1,1,1,1
1735,59,Female,Tier 2,Business,1120830,786,1,0,0,0,0
1736,25,Male,Tier 3,Salaried,280684,771,1,0,0,0,0
1737,59,Male,Tier 2,Self-Employed,655726,717,1,0,0,0,0
1738,40,Male,Tier 2,Salaried,804381,611,1,0,0,0,0
1739,27,Female,Tier 2,Salaried,468761,559,1,1,0,0,0
1740,55,Female,Tier 2,Self-Employed,446561,783,1,0,0,0,0
1741,39,Male,Tier 2,Business,1310554,636,1,0,0,0,0
1742,34,Female,Tier 3,Business,835254,816,1,1,1,0,0
1743,44,Male,Tier 1,Self-Employed,499582,753,1,0,0,0,0
1744,40,Male,Tier 1,Salaried,303442,790,1,0,0,0,0
1745,32,Male,Tier 1,Salaried,752081,605,0,0,0,0,0
1746,22,Female,Tier 1,Business,896261,659,1,1,1,1,1
1747,45,Female,Tier 1,Salaried,1978775,598,1,1,1,1,1
1748,28,Female,Tier 3,Self-Employed,1609198,792,1,1,1,1,1
1749,46,Female,Tier 2,Salaried,1205975,565,0,0,0,0,0
1750,42,Male,Tier 2,Self-Employed,583930,622,1,1,1,1,0
1751,36,Male,Tier 2,Salaried,395519,751,1,1,0,0,0
1752,22,Male,Tier 3,Business,1712081,642,0,0,0,0,0
1753,33,Male,Tier 2,Salaried,1556325,686,1,0,0,0,0
1754,28,Male,Tier 3,Business,253643,582,1,1,1,1,0
1755,36,Female,Tier 1,Salaried,1807318,637,0,0,0,0,0
1756,42,Male,Tier 3,Salaried,740395,752,1,1,1,0,0
1757,40,Female,Tier 2,Self-Employed,1475740,588,1,1,1,0,0
1758,50,Male,Tier 1,Self-Employed,169937,663,1,0,0,0,0
1759,46,Male,Tier 2,Business,1253231,796,1,1,1,1,1
1760,54,Female,Tier 2,Salaried,1907113,757,1,1,1,0,0
1761,53,Male,Tier 1,Salaried,524882,846,1,1,0,0,0
1762,56,Female,Tier 2,Salaried,1636600,760,1,1,1,0,0
1763,59,Female,Tier 1,Salaried,1140857,608,1,1,1,1,1
1764,47,Male,Tier 1,Business,1177927,705,1,1,1,1,1
1765,32,Female,Tier 3,Salaried,1188508,671,1,1,1,1,1
1766,56,Male,Tier 2,Salaried,467528,669,1,1,1,0,0
1767,29,Male,Tier 3,Salaried,1438500,846,1,0,0,0,0
1768,35,Female,Tier 2,Salaried,1796604,611,1,1,1,1,1
1769,31,Male,Tier 1,Salaried,629940,707,1,1,0,0,0
1770,23,Female,Tier 2,Salaried,443174,589,0,0,0,0,0
1771,30,Female,Tier 2,Salaried,1372438,791,1,1,1,1,1
1772,24,Female,Tier 3,Salaried,1049824,589,1,1,1,1,1
1773,42,Male,Tier 1,Business,146219,739,1,1,1,1,1
1774,47,Male,Tier 3,Salaried,1339774,783,1,1,1,1,1
1775,29,Female,Tier 3,Salaried,1011501,564,1,1,1,1,1
1776,23,Male,Tier 2,Business,474644,673,1,1,1,1,1
1777,27,Male,Tier 3,Self-Employed,1331943,777,1,1,1,1,1
1778,49,Male,Tier 1,Business,1288470,829,1,0,0,0,0
1779,50,Male,Tier 3,Business,1256138,597,1,1,1,0,0
1780,47,Male,Tier 2,Salaried,1860173,738,1,1,1,0,0
1781,46,Female,Tier 1,Self-Employed,359495,596,1,0,0,0,0
1782,33,Female,Tier 3,Salaried,1139577,733,1,1,1,1,1
1783,26,Male,Tier 2,Salaried,1013360,654,0,0,0,0,0
1784,55,Male,Tier 2,Self-Employed,437194,796,1,1,0,0,0
1785,58,Male,Tier 2,Salaried,1901418,813,1,1,0,0,0
1786,36,Female,Tier 1,Self-Employed,1675549,755,1,1,1,1,1
1787,57,Male,Tier 2,Self-Employed,1566690,567,1,0,0,0,0
1788,36,Female,Tier 3,Salaried,1072447,800,1,1,1,0,0
1789,44,Male,Tier 1,Business,1618370,787,0,0,0,0,0
1790,27,Female,Tier 1,Salaried,957749,615,0,0,0,0,0
1791,42,Male,Tier 1,Salaried,1712411,699,1,1,1,0,0
1792,44,Female,Tier 2,Business,1779222,742,1,1,1,0,0
1793,37,Male,Tier 2,Salaried,192463,696,1,1,1,1,1
1794,36,Female,Tier 3,Self-Employed,339143,732,0,0,0,0,0
1795,46,Male,Tier 3,Salaried,587240,655,1,1,1,1,1
1796,57,Female,Tier 2,Salaried,1311424,785,1,0,0,0,0
1797,32,Female,Tier 1,Self-Employed,1054302,675,0,0,0,0,0
1798,36,Male,Tier 3,Salaried,462498,728,1,1,1,1,1
1799,25,Female,Tier 3,Salaried,1973003,562,1,1,1,1,1
1800,42,Female,Tier 2,Salaried,1723215,780,0,0,0,0,0
1801,34,Male,Tier 2,Business,759714,577,1,1,1,1,1
1802,43,Male,Tier 3,Salaried,1116518,810,1,0,0,0,0
1803,40,Male,Tier 2,Business,51722,649,1,1,1,1,1
1804,55,Female,Tier 1,Salaried,480036,737,1,1,1,0,0
1805,35,Female,Tier 2,Self-Employed,1883633,849,0,0,0,0,0
1806,25,Male,Tier 1,Business,1032534,668,0,0,0,0,0
1807,48,Male,Tier 1,Salaried,1490105,595,1,0,0,0,0
1808,50,Female,Tier 2,Salaried,640507,617,1,1,1,1,1
1809,49,Female,Tier 1,Self-Employed,1992783,720,1,1,1,0,0
1810,56,Male,Tier 1,Self-Employed,830534,745,1,0,0,0,0
1811,29,Female,Tier 1,Salaried,461610,569,1,0,0,0,0
1812,37,Male,Tier 2,Self-Employed,1026063,660,1,1,0,0,0
1813,57,Male,Tier 3,Self-Employed,469685,695,1,1,0,0,0
1814,51,Female,Tier 3,Self-Employed,910473,741,1,1,1,0,0
1815,39,Male,Tier 1,Self-Employed,1204323,778,0,0,0,0,0
1816,23,Male,Tier 2,Salaried,897770,561,1,0,0,0,0
1817,34,Male,Tier 3,Business,55492,766,1,1,1,1,1
1818,25,Female,Tier 1,Salaried,460043,628,1,1,1,1,1
1819,47,Female,Tier 2,Salaried,166359,585,1,0,0,0,0
1820,46,Male,Tier 3,Salaried,208564,813,1,0,0,0,0
1821,51,Male,Tier 1,Salaried,774162,577,1,1,1,1,1
1822,32,Male,Tier 3,Salaried,1089617,635,1,0,0,0,0
1823,28,Female,Tier 3,Salaried,252517,737,1,1,0,0,0
1824,52,Male,Tier 1,Salaried,1766805,803,1,0,0,0,0
1825,31,Female,Tier 1,Self-Employed,1793718,629,1,1,1,1,1
1826,34,Male,Tier 1,Salaried,989367,735,1,0,0,0,0
1827,52,Male,Tier 1,Salaried,1291635,554,1,1,1,0,0
1828,28,Male,Tier 2,Salaried,571323,595,1,1,1,0,0
1829,57,Male,Tier 2,Salaried,1011559,651,1,1,1,1,1
1830,41,Female,Tier 1,Salaried,254427,551,1,0,0,0,0
1831,25,Male,Tier 3,Salaried,341280,766,1,0,0,0,0
1832,28,Male,Tier 1,Business,956261,574,1,1,1,0,0
1833,22,Male,Tier 1,Business,851269,806,1,1,1,0,0
1834,34,Male,Tier 1,Business,1605282,772,1,1,0,0,0
1835,43,Male,Tier 2,Salaried,125592,618,1,1,1,1,1
1836,42,Male,Tier 2,Salaried,443931,746,1,1,1,0,0
1837,43,Male,Tier 1,Salaried,1246923,821,1,1,0,0,0
1838,49,Female,Tier 1,Self-Employed,1118767,731,1,1,1,1,1
1839,30,Male,Tier 3,Salaried,1049924,567,1,1,1,1,1
1840,47,Male,Tier 3,Salaried,896558,656,1,0,0,0,0
1841,30,Female,Tier 1,Salaried,495008,566,1,1,1,1,1
1842,36,Male,Tier 1,Salaried,292070,674,1,1,1,1,0
1843,31,Male,Tier 2,Business,1878169,631,1,1,0,0,0
1844,45,Male,Tier 2,Self-Employed,1893902,553,1,1,1,0,0
1845,29,Male,Tier 1,Self-Employed,1969261,664,1,1,1,1,1
1846,45,Female,Tier 3,Salaried,1706978,686,1,1,1,1,1
1847,37,Male,Tier 2,Business,1121897,836,1,1,1,0,0
1848,47,Female,Tier 2,Self-Employed,682793,777,0,0,0,0,0
1849,48,Male,Tier 2,Business,599247,565,1,1,1,1,1
1850,58,Male,Tier 3,Salaried,453731,847,1,1,1,1,1
1851,25,Female,Tier 3,Salaried,1566405,761,1,1,1,0,0
1852,45,Male,Tier 1,Self-Employed,639484,795,1,1,1,0,0
1853,40,Female,Tier 1,Salaried,726803,835,1,1,1,1,1
1854,57,Male,Tier 2,Business,1283198,831,1,1,1,1,1
1855,31,Female,Tier 1,Business,1043483,726,0,0,0,0,0
1856,46,Male,Tier 2,Salaried,218280,580,1,0,0,0,0
1857,39,Female,Tier 3,Salaried,182855,599,1,0,0,0,0
1858,40,Male,Tier 2,Salaried,1701513,692,1,1,0,0,0
1859,57,Female,Tier 3,Business,1955929,601,1,1,1,1,1
1860,31,Male,Tier 1,Self-Employed,1069925,782,1,1,0,0,0
1861,54,Female,Tier 3,Salaried,1760918,715,1,1,1,0,0
1862,26,Male,Tier 3,Salaried,1461607,587,1,1,0,0,0
1863,56,Female,Tier 1,Salaried,1337873,569,0,0,0,0,0
1864,55,Male,Tier 2,Self-Employed,522159,648,1,0,0,0,0
1865,54,Male,Tier 1,Salaried,327460,764,1,1,0,0,0
1866,42,Male,Tier 3,Salaried,1057878,593,1,0,0,0,0
1867,38,Male,Tier 2,Self-Employed,1584535,660,1,1,0,0,0
1868,43,Male,Tier 1,Salaried,1474372,638,0,0,0,0,0
1869,58,Female,Tier 2,Salaried,537154,667,1,1,1,1,1
1870,36,Female,Tier 2,Salaried,1559758,788,1,1,1,0,0
1871,56,Male,Tier 1,Salaried,1743221,621,1,0,0,0,0
1872,49,Female,Tier 1,Salaried,155364,712,1,1,1,1,1
1873,28,Male,Tier 2,Business,1090775,800,1,1,0,0,0
1874,53,Male,Tier 2,Self-Employed,1363656,744,1,1,1,0,0
1875,32,Female,Tier 3,Business,913832,609,1,1,1,0,0
1876,31,Female,Tier 3,Business,796011,647,1,1,1,0,0
1877,30,Female,Tier 2,Salaried,1173419,622,1,1,1,1,1
1878,35,Male,Tier 3,Salaried,1367429,771,1,1,1,1,1
1879,34,Female,Tier 2,Salaried,1849326,668,1,0,0,0,0
1880,46,Male,Tier 2,Self-Employed,1074883,731,1,1,1,1,0
1881,23,Male,Tier 1,Self-Employed,1381427,767,1,1,1,0,0
1882,56,Male,Tier 1,Salaried,1662248,805,1,1,0,0,0
1883,28,Female,Tier 2,Salaried,871619,637,1,0,0,0,0
1884,42,Female,Tier 1,Salaried,1951943,824,1,1,1,0,0
1885,39,Female,Tier 2,Salaried,1141112,575,1,0,0,0,0
1886,24,Male,Tier 3,Business,428916,670,1,1,1,0,0
1887,32,Male,Tier 1,Salaried,1374965,838,1,1,1,0,0
1888,45,Male,Tier 2,Business,1996290,579,1,1,1,0,0
1889,40,Male,Tier 3,Salaried,794267,751,0,0,0,0,0
1890,25,Male,Tier 3,Self-Employed,1611636,585,1,1,0,0,0
1891,47,Female,Tier 1,Business,1473460,674,1,1,1,1,1
1892,59,Male,Tier 1,Business,82286,772,1,1,1,0,0
1893,53,Male,Tier 2,Salaried,1054733,784,0,0,0,0,0
1894,57,Male,Tier 2,Salaried,215375,673,1,1,1,0,0
1895,58,Male,Tier 1,Salaried,1840609,720,1,0,0,0,0
1896,54,Male,Tier 1,Salaried,222121,730,1,0,0,0,0
1897,57,Female,Tier 3,Self-Employed,393045,764,1,0,0,0,0
1898,24,Female,Tier 2,Business,1285848,667,1,1,1,1,1
1899,30,Female,Tier 3,Salaried,1439706,776,1,1,1,1,1
1900,29,Male,Tier 3,Salaried,119726,586,1,1,1,1,1
1901,54,Male,Tier 3,Salaried,428486,645,1,1,1,0,0
1902,27,Male,Tier 1,Business,1272509,669,1,0,0,0,0
1903,25,Female,Tier 3,Business,748999,561,1,1,1,1,1
1904,34,Female,Tier 1,Salaried,1908945,671,1,0,0,0,0
1905,23,Male,Tier 2,Salaried,240586,584,1,0,0,0,0
1906,26,Male,Tier 2,Self-Employed,516204,800,1,1,1,0,0
1907,48,Male,Tier 1,Self-Employed,435389,616,1,1,1,1,1
1908,53,Female,Tier 3,Salaried,316104,587,1,1,0,0,0
1909,42,Female,Tier 3,Business,351746,829,0,0,0,0,0
1910,29,Female,Tier 1,Business,1587513,779,1,1,1,0,0
1911,59,Male,Tier 2,Salaried,1764500,717,1,0,0,0,0
1912,29,Male,Tier 1,Salaried,1950541,795,1,1,1,0,0
1913,24,Male,Tier 2,Salaried,883942,628,1,1,0,0,0
1914,24,Male,Tier 3,Salaried,1890099,663,1,0,0,0,0
1915,43,Male,Tier 1,Salaried,558422,766,1,0,0,0,0
1916,27,Female,Tier 3,Salaried,1685199,749,1,0,0,0,0
1917,23,Female,Tier 1,Salaried,1522311,791,1,1,1,1,1
1918,44,Male,Tier 2,Salaried,971214,562,1,1,1,1,1
1919,23,Female,Tier 2,Salaried,113564,756,1,1,1,1,1
1920,59,Male,Tier 1,Salaried,1227833,811,1,1,1,1,1
1921,38,Male,Tier 1,Self-Employed,165517,646,1,1,0,0,0
1922,56,Male,Tier 3,Self-Employed,1158553,620,0,0,0,0,0
1923,55,Male,Tier 3,Salaried,1727795,779,1,0,0,0,0
1924,44,Male,Tier 1,Salaried,1032479,849,1,1,1,1,1
1925,51,Male,Tier 2,Self-Employed,1549406,581,0,0,0,0,0
1926,29,Male,Tier 1,Salaried,844420,799,1,1,1,0,0
1927,43,Female,Tier 1,Business,1265402,803,1,1,1,1,1
1928,57,Male,Tier 2,Salaried,1978658,808,1,1,1,0,0
1929,26,Male,Tier 1,Self-Employed,1881380,731,1,1,1,0,0
1930,34,Male,Tier 3,Salaried,335218,715,1,0,0,0,0
1931,50,Female,Tier 2,Self-Employed,1906206,553,1,1,0,0,0
1932,52,Male,Tier 3,Business,567103,694,1,1,1,1,1
1933,37,Female,Tier 2,Business,912477,714,1,1,1,0,0
1934,51,Male,Tier 3,Business,1779116,654,1,1,1,0,0
1935,37,Male,Tier 2,Salaried,622356,585,1,0,0,0,0
1936,33,Female,Tier 2,Salaried,685257,718,1,1,0,0,0
1937,38,Male,Tier 3,Salaried,1115136,557,1,1,1,1,1
1938,37,Male,Tier 2,Salaried,1076321,635,1,1,1,1,1
1939,33,Male,Tier 1,Salaried,1272322,646,1,0,0,0,0
1940,29,Female,Tier 2,Business,1425872,579,1,1,1,0,0
1941,41,Male,Tier 3,Business,1746380,650,1,1,1,0,0
1942,24,Male,Tier 3,Salaried,220010,616,1,1,1,1,1
1943,37,Female,Tier 2,Salaried,1396111,612,0,0,0,0,0
1944,51,Male,Tier 2,Salaried,1389451,581,1,0,0,0,0
1945,44,Female,Tier 3,Self-Employed,921130,636,1,1,1,1,1
1946,49,Female,Tier 1,Salaried,1474600,760,1,0,0,0,0
1947,26,Male,Tier 2,Business,1217016,600,1,1,1,0,0
1948,41,Male,Tier 1,Self-Employed,480349,612,0,0,0,0,0
1949,22,Male,Tier 2,Self-Employed,782275,629,0,0,0,0,0
1950,51,Female,Tier 2,Salaried,578628,781,1,0,0,0,0
1951,42,Female,Tier 1,Salaried,1168867,650,1,1,1,1,0
1952,41,Female,Tier 1,Business,98731,678,1,0,0,0,0
1953,27,Female,Tier 2,Self-Employed,762788,568,1,1,1,1,1
1954,43,Female,Tier 1,Business,1937830,643,1,0,0,0,0
1955,39,Male,Tier 1,Salaried,1926874,630,1,1,1,0,0
1956,29,Male,Tier 3,Self-Employed,1475015,652,1,1,1,1,1
1957,53,Female,Tier 1,Salaried,790801,703,0,0,0,0,0
1958,54,Male,Tier 2,Self-Employed,1837731,818,0,0,0,0,0
1959,37,Male,Tier 3,Self-Employed,1981799,667,1,1,1,0,0
1960,33,Female,Tier 1,Self-Employed,1200838,828,1,1,1,1,1
1961,59,Male,Tier 1,Self-Employed,805800,774,1,0,0,0,0
1962,55,Female,Tier 2,Salaried,1863028,817,1,1,1,0,0
1963,35,Female,Tier 3,Business,1926821,686,1,1,1,0,0
1964,57,Male,Tier 3,Business,1064654,775,1,1,0,0,0
1965,54,Female,Tier 3,Salaried,1303783,778,1,1,1,0,0
1966,44,Male,Tier 3,Business,451931,657,1,1,0,0,0
1967,23,Male,Tier 1,Salaried,1055037,849,1,0,0,0,0
1968,42,Male,Tier 1,Self-Employed,499118,556,0,0,0,0,0
1969,23,Male,Tier 1,Salaried,1199930,677,1,0,0,0,0
1970,48,Male,Tier 1,Business,1899791,816,1,1,1,0,0
1971,30,Male,Tier 2,Salaried,1326446,722,1,0,0,0,0
1972,22,Male,Tier 2,Salaried,1449732,763,1,1,1,1,1
1973,32,Male,Tier 1,Salaried,1952941,796,1,1,1,1,1
1974,24,Female,Tier 3,Salaried,352824,655,1,1,1,0,0
1975,44,Female,Tier 1,Self-Employed,1322659,632,0,0,0,0,0
1976,47,Male,Tier 2,Salaried,435351,841,1,1,0,0,0
1977,25,Male,Tier 2,Self-Employed,109179,752,1,1,1,1,1
1978,39,Male,Tier 2,Business,936045,590,1,1,1,1,0
1979,27,Male,Tier 2,Self-Employed,352114,754,1,0,0,0,0
1980,56,Female,Tier 1,Business,54718,598,1,1,0,0,0
1981,43,Female,Tier 2,Salaried,470327,692,1,1,1,1,1
1982,36,Male,Tier 3,Salaried,1006222,690,1,0,0,0,0
1983,43,Male,Tier 3,Salaried,387913,602,1,0,0,0,0
1984,58,Male,Tier 2,Salaried,1702571,656,1,0,0,0,0
1985,33,Female,Tier 2,Business,191798,582,0,0,0,0,0
1986,59,Male,Tier 2,Salaried,1453024,749,1,1,0,0,0
1987,39,Female,Tier 3,Business,835931,668,1,1,1,1,1
1988,56,Female,Tier 1,Salaried,591427,837,1,1,1,1,1
1989,51,Male,Tier 2,Self-Employed,1360705,778,1,0,0,0,0
1990,45,Female,Tier 3,Salaried,1819617,667,1,0,0,0,0
1991,51,Female,Tier 2,Salaried,169804,725,1,0,0,0,0
1992,35,Female,Tier 1,Self-Employed,619070,734,1,1,0,0,0
1993,27,Male,Tier 2,Salaried,594246,764,1,1,1,1,1
1994,24,Male,Tier 1,Self-Employed,272811,770,1,1,0,0,0
1995,37,Female,Tier 2,Salaried,1775243,679,1,1,1,0,0
1996,28,Female,Tier 2,Salaried,1725890,821,1,1,1,1,0
1997,35,Female,Tier 3,Business,1429854,795,1,0,0,0,0
1998,30,Female,Tier 2,Salaried,850015,672,1,1,1,1,1
1999,36,Female,Tier 1,Self-Employed,1342821,557,1,1,1,1,1
2000,42,Female,Tier 1,Salaried,1902021,616,1,1,0,0,0
2001,56,Male,Tier 3,Self-Employed,884416,664,1,0,0,0,0
2002,23,Male,Tier 1,Salaried,290734,837,1,1,0,0,0
2003,48,Female,Tier 2,Salaried,1069326,654,1,0,0,0,0
2004,23,Female,Tier 1,Salaried,695534,574,1,1,0,0,0
2005,56,Female,Tier 3,Salaried,1070160,602,1,1,1,1,1
2006,39,Male,Tier 2,Salaried,225946,796,1,1,1,0,0
2007,35,Female,Tier 1,Self-Employed,1007701,830,1,0,0,0,0
2008,41,Female,Tier 1,Self-Employed,703398,582,1,1,1,1,1
2009,39,Male,Tier 3,Salaried,583384,836,1,0,0,0,0
2010,31,Male,Tier 2,Salaried,1300739,585,1,1,1,1,1
2011,46,Male,Tier 2,Salaried,541471,788,1,1,1,0,0
2012,23,Male,Tier 3,Salaried,1696397,766,0,0,0,0,0
2013,46,Male,Tier 3,Salaried,1830281,726,1,1,1,0,0
2014,54,Male,Tier 1,Salaried,1060405,593,1,1,1,1,1
2015,57,Male,Tier 3,Business,1999803,707,1,1,1,1,1
2016,52,Female,Tier 1,Self-Employed,1386338,818,0,0,0,0,0
2017,35,Female,Tier 1,Salaried,272572,720,1,1,1,0,0
2018,22,Female,Tier 3,Salaried,584156,770,1,1,1,0,0
2019,37,Male,Tier 1,Self-Employed,334026,779,1,1,1,1,1
2020,24,Male,Tier 1,Salaried,1512431,640,0,0,0,0,0
2021,56,Female,Tier 1,Self-Employed,742323,680,0,0,0,0,0
